,Unnamed: 0_x,SCAPN,SCSitus_NumNam_x,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39,Unnamed: 0_y,SID,SCSitus_NumNam_y,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Price,Concession_value,NOI
1380,2148,NC Wake 0773.11-55-6540-000,NC Wake101 Harlon Dr,P10291,3,Cary,NC,27511,Wake,,N,31.09,360,0.061366151685393194,0.09720000000000001,780.0,0.01,1.6640000000000001,,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Tennis Court, Laundry Service",1985.0,2019.0,2018-10-25 00:00:00.000000000,37500000,12.47,,Wood Frame,,,,,,162.0,1.4,626.0,0.01,0.099,198.0,1.12,906.0,0.01,0.096,,,,,,,,,,,33.5,35.4,2656.0,36.6,2420.0,12873.0,S12874,NC Wake 101 Harlon Dr,34.0,,,3600000.0,22716529.0,2009.0,0.20731311100000002,3.0,52.18,471212.61,1970-01-01 00:00:00.000040107,14650000.0,14650000.0,146500.0,761061.273089837
1381,2150,NC Wake 0761.03-00-4302-000,NC Wake2600 Harvest Creek Pl,P10293,4,Cary,NC,27518,Wake,,N,27.65,332,0.061366151685393194,0.0512,1143.0,0.0,2.123,,"Business Center, Clubhouse, Fitness Center, Playground, Property Manager on Site, Furnished Units Available, Grill, Package Service, Storage Space, Maintenance on site, Sundeck",2000.0,,2018-11-08 00:00:00.000000000,63103801,18.97,,Wood Frame,,,,,,100.0,1.22,852.0,0.0,0.05,166.0,1.07,1147.0,0.0,0.054000000000000006,66.0,0.93,1580.0,0.0,0.046,,,,,,33.8,36.8,1393.0,38.3,1593.0,,,,,,,2894698.598540146,,,,,,,,,63103801,0.0,3894183.0847484795
1382,2154,NC Wake 0755.14-32-3515-000,NC Wake1000 Henrico Ln,P10297,3,Morrisville,NC,27560,Wake,,N,32.58,380,0.061366151685393194,0.0526,1138.0,0.008,1.829,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Playground, Pet Play Area",2000.0,,2018-11-08 00:00:00.000000000,67459084,5.53,,Wood Frame,,,,,,110.0,1.29,864.0,0.032,0.055,200.0,1.13,1162.0,0.0,0.05,70.0,1.02,1499.0,0.0,0.057,,,,,,32.6,34.5,2252.0,36.1,2066.0,,,,,,,2894698.598540146,,,,,,,,,67459084,539672.672,4216999.686584953
1383,2155,NC Guilford 0048854,NC Guilford4203 Hewitt St,P10298,2,Greensboro,NC,27407,Guilford,,N,9.81,503,0.061366151685393194,0.0417,768.0,0.006,0.4370000000000001,,"Clubhouse, Fitness Center, Property Manager on Site, Tennis Court, Maintenance on site",1986.0,,2013-05-22 00:00:00.000000000,3486000,10.87,,Wood Frame,,,,,,290.0,1.0,633.0,0.006,0.040999999999999995,213.0,0.82,952.0,0.006,0.042,,,,,,,,,,,31.2,32.9,2375.0,34.1,2197.0,,,,,,,1024492.3333333334,,,,,,,,,3486000,20916.0,158965.6550934745
1384,2156,NC Wake 0797.13-04-9792-000,NC Wake 3100-3150 Hidden Pond Dr,P10299,4,Raleigh,NC,276133942,Wake,,N,49.77,552,0.064,0.0489,1073.0,0.0,1.8880000000000001,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Tennis Court, Corporate Suites, Car Wash Area, Grill, Guest Apartment, Package Service, Pet Play Area, Recycling, Volleyball Court, Wi-Fi",1987.0,,2015-01-14 00:00:00.000000000,57000000,8.22,,Wood Frame,,,,,,184.0,1.35,846.0,0.0,0.049,308.0,1.02,1132.0,0.0,0.049,60.0,0.94,1468.0,0.0,0.05,,,,,,35.4,36.9,3007.0,38.2,2588.0,13048.0,S13049,NC Wake 3100 Hidden Pond Dr,32.0,,0.064,4968000.0,34679008.0,2014.0,0.27329944300000003,3.0,96.2,1145268.23,1970-01-01 00:00:00.000042018,57000000.0,57000000.0,0.0,3501259.594154137
1385,2158,NC Wake 0797.07-58-9223-000,NC Wake7303 Hihenge Ct,P10301,3,Raleigh,NC,27615,Wake,,N,46.6,452,0.047599999999999996,0.06860000000000001,1022.0,0.008,1.361,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Basketball Court, Furnished Units Available, Grill, Guest Apartment, Laundry Service, Package Service, Racquetball Court, Storage Space, Lounge, Maintenance on site, Sundeck",1985.0,,2018-11-29 00:00:00.000000000,69900000,10.5,,Wood Frame,,,,,,220.0,1.21,799.0,0.008,0.068,190.0,1.05,1176.0,0.008,0.068,42.0,1.08,1501.0,0.006999999999999999,0.071,,,,,,42.6,42.8,2265.0,43.3,2174.0,13033.0,S13034,NC Wake 7303 Hihenge Ct,34.0,,0.047599999999999996,6328000.0,47840984.0,2018.0,0.24937730800000002,2.0,138.08,1500000.0,1970-01-01 00:00:00.000043433,69900000.0,69900000.0,559200.0,3277480.266265836
1386,2158,NC Wake 0797.07-58-9223-000,NC Wake7303 Hihenge Ct,P10301,3,Raleigh,NC,27615,Wake,,N,46.6,452,0.061366151685393194,0.06860000000000001,1022.0,0.008,1.361,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Basketball Court, Furnished Units Available, Grill, Guest Apartment, Laundry Service, Package Service, Racquetball Court, Storage Space, Lounge, Maintenance on site, Sundeck",1985.0,,2018-11-29 00:00:00.000000000,69900000,10.5,,Wood Frame,,,,,,220.0,1.21,799.0,0.008,0.068,190.0,1.05,1176.0,0.008,0.068,42.0,1.08,1501.0,0.006999999999999999,0.071,,,,,,42.6,42.8,2265.0,43.3,2174.0,13049.0,S13050,NC Wake 7303 Hihenge Ct,34.0,,,6328000.0,48209304.0,2016.0,0.24937730800000002,2.0,112.06,1217274.68,1970-01-01 00:00:00.000042741,56725000.0,56725000.0,453800.0,3350352.0572510115
1387,2158,NC Wake 0797.07-58-9223-000,NC Wake7303 Hihenge Ct,P10301,3,Raleigh,NC,27615,Wake,,N,46.6,452,0.067,0.06860000000000001,1022.0,0.008,1.361,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Basketball Court, Furnished Units Available, Grill, Guest Apartment, Laundry Service, Package Service, Racquetball Court, Storage Space, Lounge, Maintenance on site, Sundeck",1985.0,,2018-11-29 00:00:00.000000000,69900000,10.5,,Wood Frame,,,,,,220.0,1.21,799.0,0.008,0.068,190.0,1.05,1176.0,0.008,0.068,42.0,1.08,1501.0,0.006999999999999999,0.071,,,,,,42.6,42.8,2265.0,43.3,2174.0,13098.0,S13099,NC Wake 7303 Hihenge Ct,34.0,0.07,0.067,4520000.0,29501696.0,2012.0,0.24937730800000002,2.0,79.41,862660.94,1970-01-01 00:00:00.000041243,40200000.0,40200000.0,321600.0,2589765.0848185527
1388,2158,NC Wake 0797.07-58-9223-000,NC Wake7303 Hihenge Ct,P10301,3,Raleigh,NC,27615,Wake,,N,46.6,452,0.0674,0.06860000000000001,1022.0,0.008,1.361,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Basketball Court, Furnished Units Available, Grill, Guest Apartment, Laundry Service, Package Service, Racquetball Court, Storage Space, Lounge, Maintenance on site, Sundeck",1985.0,,2018-11-29 00:00:00.000000000,69900000,10.5,,Wood Frame,,,,,,220.0,1.21,799.0,0.008,0.068,190.0,1.05,1176.0,0.008,0.068,42.0,1.08,1501.0,0.006999999999999999,0.071,,,,,,42.6,42.8,2265.0,43.3,2174.0,13100.0,S13101,NC Wake 7303 Hihenge Ct,34.0,0.067,0.0674,4520000.0,29480702.0,2009.0,0.24937730800000002,2.0,75.07,815450.64,1970-01-01 00:00:00.000040493,38000000.0,38000000.0,304000.0,2444751.5567962206
1389,2160,NC Forsyth 6804-71-4014,NC Forsyth2454 Hillcrest Centre Cir,P10303,4,Winston-Salem,NC,27103    ,Forsyth,,N,16.4,336,0.0623,0.0387,1007.0,0.0,1.5,,"Business Center, Clubhouse, Fitness Center, Property Manager on Site, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Package Service",2007.0,,2010-08-20 00:00:00.000000000,,29.01,,Wood Frame,,,,,,138.0,1.04,850.0,0.0,0.028999999999999998,168.0,0.95,1083.0,0.0,0.036000000000000004,30.0,0.88,1300.0,0.0,0.1,,,,,,36.3,37.4,1404.0,38.1,1360.0,12743.0,S12744,NC Forsyth 2454 Hillcrest Centre Cir,12.0,0.0667,0.0623,931369.7352941176,,,0.490115246,3.0,88.31,1885365.85,1970-01-01 00:00:00.000039652,30920000.0,30920000.0,0.0,1943505.3214305383
1390,2161,NC Durham 195439,NC Durham2211 Hillsborough Rd,P10304,4,Durham,NC,27705    ,Durham,,N,5.6679999999999975,323,0.061366151685393194,0.1889,978.0,0.013000000000000001,1.656,,"24 Hour Access, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Spa, Gated, Basketball Court, Breakfast/Coffee Concierge, Gameroom, Grill, Media Center/Movie Theatre, Wi-Fi, Lounge, Sundeck, Zen Garden",2006.0,,2018-02-05 00:00:00.000000000,67500000,16.7,,Masonry,,,,,,190.0,1.87,826.0,0.026000000000000002,0.19,133.0,1.71,1195.0,0.0,0.188,,,,,,,,,,,29.3,28.7,11837.0,29.7,11919.0,12549.0,S12550,NC Durham 2211 Hillsborough Rd,13.0,,,6460000.0,48235039.0,2017.0,1.290852903,4.0,211.79,11908962.6,1970-01-01 00:00:00.000043136,67500000.0,67500000.0,877500.0000000001,4684550.236691324
1391,2161,NC Durham 195439,NC Durham2211 Hillsborough Rd,P10304,4,Durham,NC,27705    ,Durham,,N,5.6679999999999975,323,0.051100000000000007,0.1889,978.0,0.013000000000000001,1.656,,"24 Hour Access, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Spa, Gated, Basketball Court, Breakfast/Coffee Concierge, Gameroom, Grill, Media Center/Movie Theatre, Wi-Fi, Lounge, Sundeck, Zen Garden",2006.0,,2018-02-05 00:00:00.000000000,67500000,16.7,,Masonry,,,,,,190.0,1.87,826.0,0.026000000000000002,0.19,133.0,1.71,1195.0,0.0,0.188,,,,,,,,,,,29.3,28.7,11837.0,29.7,11919.0,12572.0,S12573,NC Durham 2211 Hillsborough Rd,13.0,,0.051100000000000007,2173500.0,25810414.0,2006.0,1.290852903,4.0,175.71,9880028.23,1970-01-01 00:00:00.000039188,56000000.0,56000000.0,728000.0000000001,3436980.5819257805
1392,2161,NC Durham 195439,NC Durham2211 Hillsborough Rd,P10304,4,Durham,NC,27705    ,Durham,,N,5.6679999999999975,323,0.055999999999999994,0.1889,978.0,0.013000000000000001,1.656,,"24 Hour Access, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Spa, Gated, Basketball Court, Breakfast/Coffee Concierge, Gameroom, Grill, Media Center/Movie Theatre, Wi-Fi, Lounge, Sundeck, Zen Garden",2006.0,,2018-02-05 00:00:00.000000000,67500000,16.7,,Masonry,,,,,,190.0,1.87,826.0,0.026000000000000002,0.19,133.0,1.71,1195.0,0.0,0.188,,,,,,,,,,,29.3,28.7,11837.0,29.7,11919.0,12617.0,S12618,NC Durham 2211 Hillsborough Rd,13.0,,0.055999999999999994,2847550.113821138,,,1.290852903,4.0,147.47,8292166.55,1970-01-01 00:00:00.000038848,47000000.0,47000000.0,611000.0,3090559.9724152586
1393,2163,NC Wake 0768.03-01-8319-000,NC Wake10210 Hillston Ridge Rd,P10306,4,Raleigh,NC,27617,Wake,,N,22.57,364,0.057999999999999996,0.0412,1143.0,0.0,1.264,,"Fitness Center, Picnic Area, Car Wash Area, Gameroom, Grill, Media Center/Movie Theatre",2010.0,,2013-10-01 00:00:00.000000000,,5.32,,Wood Frame,,,,,,125.0,1.23,802.0,0.0,0.04,175.0,1.0,1259.0,0.0,0.04,64.0,1.03,1491.0,0.0,0.047,,,,,,34.0,34.8,3302.0,36.2,2773.0,12684.0,S12685,NC Wake 10210 Hillston Ridge Rd,9.0,,0.057999999999999996,4368000.0,36652556.0,2010.0,0.414156959,4.0,93.08,1679220.2,1970-01-01 00:00:00.000040473,37900000.0,37900000.0,0.0,2028427.2006675007
1394,2165,NC Wake 1724.18-31-2951-000,NC Wake3105 Holston Ln,P10308,3,Raleigh,NC,27610,Wake,,N,,780,0.061366151685393194,0.1705,830.0,0.055999999999999994,1.994,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Tennis Court, Volleyball Court, Maintenance on site, Sundeck",1972.0,,2012-03-28 00:00:00.000000000,,16.97,,Wood Frame,,,,,,200.0,1.28,650.0,0.034,0.17,580.0,1.03,892.0,0.063,0.171,,,,,,,,,,,30.5,32.7,1582.0,34.0,1589.0,13197.0,S13198,NC Wake 3105 Holston Ln,47.0,,,4506000.0,30070070.0,2011.0,,2.0,,,1970-01-01 00:00:00.000040996,,30070070.0,1683923.92,2015798.1049034258
1395,2165,NC Wake 1724.18-31-2951-000,NC Wake3105 Holston Ln,P10308,3,Raleigh,NC,27610,Wake,,N,,780,0.061366151685393194,0.1705,830.0,0.055999999999999994,1.994,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Tennis Court, Volleyball Court, Maintenance on site, Sundeck",1972.0,,2012-03-28 00:00:00.000000000,,16.97,,Wood Frame,,,,,,200.0,1.28,650.0,0.034,0.17,580.0,1.03,892.0,0.063,0.171,,,,,,,,,,,30.5,32.7,1582.0,34.0,1589.0,13239.0,S13240,NC Wake 3105 Holston Ln,47.0,,,1764000.0,13081646.0,2011.0,,2.0,,,1970-01-01 00:00:00.000040996,,13081646.0,732572.176,891471.3881018662
1396,2168,NC Wake 0797.13-03-4263-000,NC Wake 3000-3013 Inland Trl,P10311,3,Raleigh,NC,27613,Wake,,N,42.0,392,0.0583,0.0434,806.0,0.0,2.003,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Package Service, Maintenance on site, Sundeck",1984.0,,2015-09-29 00:00:00.000000000,35750000,7.71,,Wood Frame,,,,,,248.0,1.46,677.0,0.0,0.044000000000000004,144.0,1.09,1028.0,0.0,0.042,,,,,,,,,,,35.3,36.8,3710.0,38.0,3228.0,13108.0,S13109,NC Wake 3000 Inland Trl,35.0,,0.0583,3920000.0,21237324.0,2015.0,0.171594735,3.0,113.88,851190.48,1970-01-01 00:00:00.000042276,35750000.0,35750000.0,0.0,1939879.782563245
1397,2168,NC Wake 0797.13-03-4263-000,NC Wake 3000-3013 Inland Trl,P10311,3,Raleigh,NC,27613,Wake,,N,42.0,392,0.062,0.0434,806.0,0.0,2.003,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Package Service, Maintenance on site, Sundeck",1984.0,,2015-09-29 00:00:00.000000000,35750000,7.71,,Wood Frame,,,,,,248.0,1.46,677.0,0.0,0.044000000000000004,144.0,1.09,1028.0,0.0,0.042,,,,,,,,,,,35.3,36.8,3710.0,38.0,3228.0,13147.0,S13148,NC Wake 3000 Inland Trl,35.0,,0.062,3920000.0,21237324.0,2011.0,0.171594735,3.0,84.41,630952.38,1970-01-01 00:00:00.000041087,26500000.0,26500000.0,0.0,1463474.806606732
1398,2169,NC Cabarrus 5602-49-8922-0000,NC Cabarrus4800 Integra Springs Blvd,P10312,4,Kannapolis,NC,28081,Cabarrus,,N,20.12,312,0.061366151685393194,0.09939999999999999,1114.0,0.0,2.244,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Gated, Grill, Package Service, Recycling, Storage Space, Lounge, Maintenance on site, Sundeck",2010.0,,2019-03-15 00:00:00.000000000,48100000,29.89,,Wood Frame,,,,,,105.0,1.04,919.0,0.0,0.095,186.0,0.97,1193.0,0.0,0.102,21.0,0.96,1395.0,0.0,0.095,,,,,,38.8,40.3,491.0,41.4,565.0,12607.0,S12608,NC Cabarrus 4800 Integra Springs Blvd,9.0,,,1524090.0,33805480.0,2018.0,0.615997681,3.0,89.09,2390656.06,1970-01-01 00:00:00.000043539,48100000.0,48100000.0,0.0,3173644.6346271615
1399,2169,NC Cabarrus 5602-49-8922-0000,NC Cabarrus4800 Integra Springs Blvd,P10312,4,Kannapolis,NC,28081,Cabarrus,,N,20.12,312,0.06,0.09939999999999999,1114.0,0.0,2.244,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Gated, Grill, Package Service, Recycling, Storage Space, Lounge, Maintenance on site, Sundeck",2010.0,,2019-03-15 00:00:00.000000000,48100000,29.89,,Wood Frame,,,,,,105.0,1.04,919.0,0.0,0.095,186.0,0.97,1193.0,0.0,0.102,21.0,0.96,1395.0,0.0,0.095,,,,,,38.8,40.3,491.0,41.4,565.0,12682.0,S12683,NC Cabarrus 4800 Integra Springs Blvd,9.0,,0.06,1524090.0,33805480.0,2016.0,0.615997681,3.0,70.68,1896620.28,1970-01-01 00:00:00.000042793,38160000.0,38160000.0,0.0,2440766.8221185873
1400,2170,NC Mecklenburg 047-331-01,NC Mecklenburg1801 Interface Ln,P10313,3,Charlotte,NC,28262,Mecklenburg,,N,48.01,586,0.0575,0.057999999999999996,967.0,0.015,2.01,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court, Breakfast/Coffee Concierge, Car Wash Area, Gameroom, Grill, Planned Social Activities, Wi-Fi",1998.0,,2012-11-07 00:00:00.000000000,56300000,17.91,,,,,,,,238.0,1.2,743.0,0.006999999999999999,0.059000000000000004,262.0,1.15,1060.0,0.02,0.057,86.0,1.05,1307.0,0.015,0.057999999999999996,,,,,,29.5,31.5,2822.0,33.2,2272.0,13051.0,S13052,NC Mecklenburg 1801 Interface Ln,21.0,,0.0575,2072367.2005420055,44752600.0,2011.0,0.273779416,2.0,98.33,1172672.36,1970-01-01 00:00:00.000041220,56300000.0,56300000.0,844500.0,3361621.694234432
1401,2170,NC Mecklenburg 047-331-01,NC Mecklenburg1801 Interface Ln,P10313,3,Charlotte,NC,28262,Mecklenburg,,N,48.01,586,0.061366151685393194,0.057999999999999996,967.0,0.015,2.01,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court, Breakfast/Coffee Concierge, Car Wash Area, Gameroom, Grill, Planned Social Activities, Wi-Fi",1998.0,,2012-11-07 00:00:00.000000000,56300000,17.91,,,,,,,,238.0,1.2,743.0,0.006999999999999999,0.059000000000000004,262.0,1.15,1060.0,0.02,0.057,86.0,1.05,1307.0,0.015,0.057999999999999996,,,,,,29.5,31.5,2822.0,33.2,2272.0,13067.0,S13068,NC Mecklenburg 1801 Interface Ln,21.0,,,679500.0,11465600.0,2008.0,0.273779416,2.0,85.41,1018537.8,1970-01-01 00:00:00.000038932,48900000.0,48900000.0,733500.0,3189085.5515995105
1402,2172,NC Mecklenburg 049-412-04,NC Mecklenburg1301 Ivy Meadow Dr,P10315,4,Charlotte,NC,28213,Mecklenburg,,N,22.3,372,0.055099999999999996,0.0565,908.0,0.0,1.546,,"Controlled Access, Clubhouse, Fitness Center, Gated, Gameroom, Grill, Package Service, Lounge",2000.0,,2016-02-25 00:00:00.000000000,47600000,16.11,,Wood Frame,,,,,,216.0,1.35,716.0,0.0,0.055999999999999994,144.0,1.06,1139.0,0.0,0.055999999999999994,12.0,0.97,1595.0,0.0,0.083,,,,,,27.4,29.7,5170.0,31.2,4877.0,12614.0,S12615,NC Mecklenburg 1301 Ivy Meadow Dr,19.0,,0.055099999999999996,2915300.0,24500000.0,2014.0,0.36754623299999994,3.0,133.32,2134529.15,1970-01-01 00:00:00.000042425,47600000.0,47600000.0,0.0,2609567.535771065
1403,2172,NC Mecklenburg 049-412-04,NC Mecklenburg1301 Ivy Meadow Dr,P10315,4,Charlotte,NC,28213,Mecklenburg,,N,22.3,372,0.053899999999999997,0.0565,908.0,0.0,1.546,,"Controlled Access, Clubhouse, Fitness Center, Gated, Gameroom, Grill, Package Service, Lounge",2000.0,,2016-02-25 00:00:00.000000000,47600000,16.11,,Wood Frame,,,,,,216.0,1.35,716.0,0.0,0.055999999999999994,144.0,1.06,1139.0,0.0,0.055999999999999994,12.0,0.97,1595.0,0.0,0.083,,,,,,27.4,29.7,5170.0,31.2,4877.0,12717.0,S12718,NC Mecklenburg 1301 Ivy Meadow Dr,19.0,,0.053899999999999997,2040700.0,25016500.0,2009.0,0.36754623299999994,3.0,96.07,1538116.59,1970-01-01 00:00:00.000040687,34300000.0,34300000.0,0.0,1842900.1271860092
1404,2174,NC Wake 0773.07-68-7847-000,NC Wake442 Jefferson Towne Dr,P10317,3,Raleigh,NC,27606,Wake,,N,21.46,354,0.061366151685393194,0.0508,985.0,0.006,1.808,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Tennis Court, Basketball Court, Cabana, Furnished Units Available, Grill, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",2001.0,,2008-06-03 00:00:00.000000000,38300000,9.55,,Wood Frame,,,,,,124.0,1.34,778.0,0.006,0.048,190.0,0.99,1056.0,0.006,0.053,40.0,0.99,1289.0,0.006,0.05,,,,,,31.1,32.9,3563.0,34.4,3199.0,,,,,,,2894698.598540146,,,,,,,,,38300000,229800.0,2303823.259509432
1405,2176,NC Wake 0764.06-39-0673-000,NC Wake100 Kempwood Dr,P10319,3,Cary,NC,27513,Wake,,N,57.28,462,0.061366151685393194,0.060599999999999994,979.0,0.0,1.79,,"Clubhouse, Fitness Center, Picnic Area, Playground, Property Manager on Site, Tennis Court, Basketball Court, Furnished Units Available, Grill, Guest Apartment, Package Service, Volleyball Court, Storage Space, Maintenance on site, Sundeck",1983.0,,2018-07-25 00:00:00.000000000,59200000,7.31,,Wood Frame,,,,,,230.0,1.02,822.0,0.0,0.061,232.0,0.93,1135.0,0.0,0.06,,,,,,,,,,,33.7,35.8,2562.0,37.3,2353.0,,,,,,,2894698.598540146,,,,,,,,,59200000,0.0,3678134.624753851
1406,2177,NC Mecklenburg 125-211-01,NC Mecklenburg905 Kenilworth Ave,P10320,4,Charlotte,NC,282042832,Mecklenburg,,N,2.59,379,0.061366151685393194,0.36939999999999995,944.0,0.0,0.14800000000000002,,"Courtyard, Fitness Center, Gated, Gameroom, Smoke Free, Trash Pickup - Door to Door, Roof Terrace, Bicycle Storage, Elevator, Lounge, Sundeck",2018.0,,2016-05-17 00:00:00.000000000,14429000,8.08,,Reinforced Concrete,2.0,2.2,603.0,0.0,0.5,103.0,1.87,789.0,0.0,0.379,274.0,1.88,1004.0,0.0,0.365,,,,,,,,,,,36.9,38.0,4410.0,39.2,3755.0,13174.0,S13175,NC Mecklenburg 905 Kenilworth Ave,1.0,,,5797000.0,5804400.0,2015.0,1.063641198,5.0,120.24,5571042.47,1970-01-01 00:00:00.000042507,14429000.0,14429000.0,0.0,840013.6716592357
1407,2179,NC Guilford 0002622,NC Guilford316 King St,P10322,4,Greensboro,NC,274061609,Guilford,,N,6.02,446,0.061366151685393194,0.1502,789.0,0.0,1.17,,"Business Center, Clubhouse, Fitness Center, Property Manager on Site, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Media Center/Movie Theatre, Package Service, Recycling, Elevator, Health Club Discount, Lounge, Maintenance on site, Sundeck",2007.0,,2015-05-14 00:00:00.000000000,42174000,12.79,,Masonry,,,,,,335.0,1.45,715.0,0.0,0.149,111.0,1.17,1012.0,0.0,0.153,,,,,,,,,,,32.2,34.3,5961.0,35.2,6085.0,,,,,,,1024492.3333333334,,,,,,,,,42174000,0.0,2971507.3302564328
1408,2184,NC Mecklenburg 193-561-01,NC Mecklenburg 7701-7900 Krefeld Dr,P10327,3,Charlotte,NC,28227,Mecklenburg,,N,14.817,320,0.061366151685393194,0.053099999999999994,730.0,0.031,1.328,,"Fitness Center, Picnic Area, Tennis Court, Gated, Breakfast/Coffee Concierge, Car Wash Area, Grill",1989.0,2019.0,2019-03-22 00:00:00.000000000,34000000,16.72,,Wood Frame,,,,,,258.0,1.37,666.0,0.040999999999999995,0.054000000000000006,62.0,1.2,997.0,0.021,0.048,,,,,,,,,,,31.8,33.6,3839.0,35.0,3475.0,12719.0,S12720,NC Mecklenburg 7701 Krefeld Dr,30.0,,,1936300.0,14741000.0,2018.0,0.361865305,3.0,145.57,2294661.54,1970-01-01 00:00:00.000043546,34000000.0,34000000.0,1054000.0,2146272.8922498114
1409,2186,NC Wake 0787.16-83-7475-000,NC Wake650 Lake Front Dr,P10329,3,Raleigh,NC,27613,Wake,,N,27.7,423,0.061366151685393194,0.0898,851.0,0.0,0.7090000000000001,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Basketball Court, Grill, Package Service, Volleyball Court, Storage Space, Maintenance on site",1985.0,,2018-11-08 00:00:00.000000000,49790545,7.15,,Wood Frame,,,,,,199.0,1.34,698.0,0.0,0.091,224.0,1.05,987.0,0.0,0.08900000000000001,,,,,,,,,,,34.6,36.4,3338.0,37.8,2877.0,,,,,,,2894698.598540146,,,,,,,,,49790545,0.0,3161742.06074147
1410,2187,NC Mecklenburg 005-052-09,NC Mecklenburg 16900-16942 Landings Dr,P10330,3,Huntersville,NC,28078,Mecklenburg,,N,25.33,312,0.061366151685393194,0.0288,919.0,0.005,1.7790000000000001,,"Pool, Property Manager on Site, Maintenance on site, Sundeck",1995.0,,2014-12-31 00:00:00.000000000,,22.65,,Wood Frame,,,,,,64.0,1.31,650.0,0.005,0.031,248.0,0.98,989.0,0.005,0.027999999999999997,,,,,,,,,,,33.1,35.1,1662.0,36.7,1484.0,12979.0,S12980,NC Mecklenburg 16900 Landings Dr,24.0,,,1875700.0,15319900.0,2008.0,0.267456003,2.0,,,1970-01-01 00:00:00.000040246,,15319900.0,76599.5,854323.9631639092
1411,2187,NC Mecklenburg 005-052-09,NC Mecklenburg 16900-16942 Landings Dr,P10330,3,Huntersville,NC,28078,Mecklenburg,,N,25.33,312,0.061366151685393194,0.0288,919.0,0.005,1.7790000000000001,,"Pool, Property Manager on Site, Maintenance on site, Sundeck",1995.0,,2014-12-31 00:00:00.000000000,,22.65,,Wood Frame,,,,,,64.0,1.31,650.0,0.005,0.031,248.0,0.98,989.0,0.005,0.027999999999999997,,,,,,,,,,,33.1,35.1,1662.0,36.7,1484.0,12983.0,S12984,NC Mecklenburg 16900 Landings Dr,24.0,,,2206800.0,10560000.0,2013.0,0.267456003,2.0,,,1970-01-01 00:00:00.000042004,,10560000.0,52800.0,531140.7239162019
