rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence
10081,PTI-M2S Online Renewal-Gold-India-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,India-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10082,PTI-M2S Online Renewal-Platinum-ANZ-Mature-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,ANZ-Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10083,PTI-M2S Online Renewal-Gold-ANZ-Mature-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,ANZ-Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10084,PTI-M2S Online Renewal-Platinum-JPY-Mature-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,JPY-Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10085,PTI-M2S Online Renewal-Gold-JPY-Mature-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,JPY-Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10086,PTI-M2S Online Renewal-Platinum-Korea-Mature-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,Korea-Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10087,PTI-M2S Online Renewal-Gold-Korea-Mature-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,Korea-Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10088,PTI-M2S Online Renewal-Platinum-ASEAN-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,ASEAN-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10089,PTI-M2S Online Renewal-Gold-ASEAN-Emerging-Direct VAR,{},0.085,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Gold,ASEAN-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10090,PTI-M2S Online Renewal-Platinum-Taiwan-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,Taiwan-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
