rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence
50207,EIP Vertical-M2S Renewal-Reseller-Greater China-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50208,EIP Vertical-M2S Renewal-Platinum-Hong Kong-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50209,EIP Vertical-M2S Renewal-Gold-Hong Kong-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50210,EIP Vertical-M2S Renewal-Reseller-Hong Kong-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50211,EIP Vertical-M2S Renewal-Platinum-Brazil-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50212,EIP Vertical-M2S Renewal-Gold-Brazil-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50213,EIP Vertical-M2S Renewal-Reseller-Brazil-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50214,EIP Vertical-M2S Renewal-Platinum-Mexico-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50215,EIP Vertical-M2S Renewal-Gold-Mexico-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50216,EIP Vertical-M2S Renewal-Reseller-Mexico-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50217,EIP Vertical-M2S Renewal-Platinum-MCO-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50218,EIP Vertical-M2S Renewal-Gold-MCO-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50219,EIP Vertical-M2S Renewal-Reseller-MCO-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50220,EIP Vertical-M2S Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50221,EIP Vertical-M2S Renewal-Gold-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50222,EIP Vertical-M2S Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50223,EIP Vertical-M2S Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50224,EIP Vertical-M2S Renewal-Gold-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50225,EIP Vertical-M2S Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50226,EIP Vertical-M2S Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50227,EIP Vertical-M2S Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50228,EIP Vertical-M2S Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50229,EIP Vertical-M2S Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50230,EIP Vertical-M2S Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50231,EIP Vertical-M2S Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.13,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50232,EIP Vertical-M2S Renewal-Platinum-India-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50233,EIP Vertical-M2S Renewal-Gold-India-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50234,EIP Vertical-M2S Renewal-Reseller-India-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50235,EIP Vertical-M2S Renewal-Platinum-ANZ-Mature-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50236,EIP Vertical-M2S Renewal-Gold-ANZ-Mature-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50237,EIP Vertical-M2S Renewal-Reseller-ANZ-Mature-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50238,EIP Vertical-M2S Renewal-Platinum-JPY-Mature-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50239,EIP Vertical-M2S Renewal-Gold-JPY-Mature-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50240,EIP Vertical-M2S Renewal-Reseller-JPY-Mature-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50241,EIP Vertical-M2S Renewal-Platinum-Korea-Mature-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50242,EIP Vertical-M2S Renewal-Gold-Korea-Mature-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50243,EIP Vertical-M2S Renewal-Reseller-Korea-Mature-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50244,EIP Vertical-M2S Renewal-Platinum-ASEAN-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50245,EIP Vertical-M2S Renewal-Gold-ASEAN-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50246,EIP Vertical-M2S Renewal-Reseller-ASEAN-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50247,EIP Vertical-M2S Renewal-Platinum-Taiwan-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50248,EIP Vertical-M2S Renewal-Gold-Taiwan-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50249,EIP Vertical-M2S Renewal-Reseller-Taiwan-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50250,EIP Vertical-M2S Renewal-Platinum-Greater China-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50251,EIP Vertical-M2S Renewal-Gold-Greater China-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50252,EIP Vertical-M2S Renewal-Reseller-Greater China-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50253,EIP Vertical-M2S Renewal-Platinum-Hong Kong-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50254,EIP Vertical-M2S Renewal-Gold-Hong Kong-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50255,EIP Vertical-M2S Renewal-Reseller-Hong Kong-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50256,EIP Vertical-M2S Renewal-Platinum-Brazil-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50257,EIP Vertical-M2S Renewal-Gold-Brazil-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50258,EIP Vertical-M2S Renewal-Reseller-Brazil-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50259,EIP Vertical-M2S Renewal-Platinum-Mexico-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50260,EIP Vertical-M2S Renewal-Gold-Mexico-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50261,EIP Vertical-M2S Renewal-Reseller-Mexico-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50262,EIP Vertical-M2S Renewal-Platinum-MCO-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50263,EIP Vertical-M2S Renewal-Gold-MCO-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50264,EIP Vertical-M2S Renewal-Reseller-MCO-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50265,EIP Vertical-M2S Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50266,EIP Vertical-M2S Renewal-Gold-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50267,EIP Vertical-M2S Renewal-Reseller-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50268,EIP Vertical-M2S Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50269,EIP Vertical-M2S Renewal-Gold-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50270,EIP Vertical-M2S Renewal-Reseller-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50271,EIP Vertical-M2S Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50272,EIP Vertical-M2S Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50273,EIP Vertical-M2S Renewal-Reseller-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50274,EIP Vertical-M2S Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50275,EIP Vertical-M2S Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50276,EIP Vertical-M2S Renewal-Reseller-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0.13,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50277,EIP Vertical-M2S Initial Switch-Platinum-India-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50278,EIP Vertical-M2S Initial Switch-Gold-India-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50279,EIP Vertical-M2S Initial Switch-Reseller-India-Emerging-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50280,EIP Vertical-M2S Initial Switch-Platinum-ANZ-Mature-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50281,EIP Vertical-M2S Initial Switch-Gold-ANZ-Mature-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50282,EIP Vertical-M2S Initial Switch-Reseller-ANZ-Mature-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50283,EIP Vertical-M2S Initial Switch-Platinum-JPY-Mature-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50284,EIP Vertical-M2S Initial Switch-Gold-JPY-Mature-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50285,EIP Vertical-M2S Initial Switch-Reseller-JPY-Mature-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50286,EIP Vertical-M2S Initial Switch-Platinum-Korea-Mature-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50287,EIP Vertical-M2S Initial Switch-Gold-Korea-Mature-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50288,EIP Vertical-M2S Initial Switch-Reseller-Korea-Mature-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50289,EIP Vertical-M2S Initial Switch-Platinum-ASEAN-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50290,EIP Vertical-M2S Initial Switch-Gold-ASEAN-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50291,EIP Vertical-M2S Initial Switch-Reseller-ASEAN-Emerging-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50292,EIP Vertical-M2S Initial Switch-Platinum-Taiwan-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50293,EIP Vertical-M2S Initial Switch-Gold-Taiwan-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50294,EIP Vertical-M2S Initial Switch-Reseller-Taiwan-Emerging-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50295,EIP Vertical-M2S Initial Switch-Platinum-Greater China-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50296,EIP Vertical-M2S Initial Switch-Gold-Greater China-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50297,EIP Vertical-M2S Initial Switch-Reseller-Greater China-Emerging-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50298,EIP Vertical-M2S Initial Switch-Platinum-Hong Kong-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50299,EIP Vertical-M2S Initial Switch-Gold-Hong Kong-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50300,EIP Vertical-M2S Initial Switch-Reseller-Hong Kong-Emerging-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50301,EIP Vertical-M2S Initial Switch-Platinum-Brazil-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50302,EIP Vertical-M2S Initial Switch-Gold-Brazil-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50303,EIP Vertical-M2S Initial Switch-Reseller-Brazil-Emerging-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50304,EIP Vertical-M2S Initial Switch-Platinum-Mexico-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50305,EIP Vertical-M2S Initial Switch-Gold-Mexico-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Gold,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50306,EIP Vertical-M2S Initial Switch-Reseller-Mexico-Emerging-Direct VAR,{},0.07,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Reseller,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50307,EIP Vertical-M2S Initial Switch-Platinum-MCO-Emerging-Direct VAR,{},0,54000,EIP Vertical - Payout Eligible Billing - M2S Initial Switch ,M2S Initial Switch,Platinum,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
